Tool,Mapping,Library,Overhead,VFC,VIC,Path,Added,Deleted,VulLine,Warnings,Class,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
flawfinder,diff,mlpack,0.025004863739014,https://github.com/mlpack/mlpack/commit/331ef56c40686b9ad9b2cde238d438829dc431e7,https://github.com/mlpack/mlpack/commit/59d07efe735a618ce10c636be3810ab7d1b02c18,src/mlpack/core/util/backtrace.cpp,9,9,148,2,detected,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_backtrace.cpp:119:  [5] (race) readlink:\n  This accepts filename arguments; if an attacker can move those files or\n  change the link content, a race condition results. Also, it does not\n  terminate with ASCII NUL. (CWE-362, CWE-20). Reconsider approach.\n    int l = readlink(""/proc/self/exe"",ename,sizeof(ename));","/media/nimashiri/DATA/vsprojects/ICSE23/vul_backtrace.cpp:118:  [2] (buffer) char:\n  Statically-sized arrays can be improperly restricted, leading to potential\n  overflows or other issues (CWE-119!/CWE-120). Perform bounds checking, use\n  functions that limit length, or ensure that the size is larger than the\n  maximum possible length.\n    char ename[1024];\n\nANALYSIS SUMMARY:\n\nHits = 2\nLines analyzed = 213 in approximately 0.00 seconds (52788 lines/second)\nPhysical Source Lines of Code (SLOC) = 151\nHits@level = [0]   0 [1]   0 [2]   1 [3]   0 [4]   0 [5]   1\nHits@level+ = [0+]   2 [1+]   2 [2+]   2 [3+]   1 [4+]   1 [5+]   1\nHits/KSLOC@level+ = [0+] 13.245 [1+] 13.245 [2+] 13.245 [3+] 6.62252 [4+] 6.62252 [5+] 6.62252\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028956174850464,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/0ae6b7d2402a3404d904ac6ea7b26df2d00ab93f,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,3,1,230,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 314 in approximately 0.00 seconds (64900 lines/second)\nPhysical Source Lines of Code (SLOC) = 243\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 16.4609 [1+] 4.11523 [2+] 4.11523 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.029149293899536,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/ead8a568163d2f11a33a0d029881d7093eb730f1,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,9,7,197,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 316 in approximately 0.00 seconds (71612 lines/second)\nPhysical Source Lines of Code (SLOC) = 245\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 16.3265 [1+] 4.08163 [2+] 4.08163 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.029029369354248,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/445eb0b10458c07c82f51c1269ffff576bbc637c,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,13,0,259,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 301 in approximately 0.00 seconds (69509 lines/second)\nPhysical Source Lines of Code (SLOC) = 232\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 17.2414 [1+] 4.31034 [2+] 4.31034 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028683423995972,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/ead8a568163d2f11a33a0d029881d7093eb730f1,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,9,7,193,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 316 in approximately 0.00 seconds (68809 lines/second)\nPhysical Source Lines of Code (SLOC) = 245\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 16.3265 [1+] 4.08163 [2+] 4.08163 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.027837038040161,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/445eb0b10458c07c82f51c1269ffff576bbc637c,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,13,0,256,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 301 in approximately 0.00 seconds (65707 lines/second)\nPhysical Source Lines of Code (SLOC) = 232\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 17.2414 [1+] 4.31034 [2+] 4.31034 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.030024290084839,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/64843110c3325fea8c66d32e3ed73f2ea6cfd937,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,13,0,255,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 288 in approximately 0.00 seconds (67484 lines/second)\nPhysical Source Lines of Code (SLOC) = 221\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 18.0995 [1+] 4.52489 [2+] 4.52489 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028697490692139,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/64843110c3325fea8c66d32e3ed73f2ea6cfd937,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,13,0,252,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 288 in approximately 0.00 seconds (67574 lines/second)\nPhysical Source Lines of Code (SLOC) = 221\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 18.0995 [1+] 4.52489 [2+] 4.52489 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.0295889377594,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/44fefc3b79e6b1399a8b2853ce841f647a0a6cb5,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,3,3,219,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:213:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 318 in approximately 0.00 seconds (72591 lines/second)\nPhysical Source Lines of Code (SLOC) = 247\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 16.1943 [1+] 4.04858 [2+] 4.04858 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.029743194580078,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/44fefc3b79e6b1399a8b2853ce841f647a0a6cb5,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,3,3,217,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:213:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 318 in approximately 0.00 seconds (69945 lines/second)\nPhysical Source Lines of Code (SLOC) = 247\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 16.1943 [1+] 4.04858 [2+] 4.04858 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.029293298721314,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/44fefc3b79e6b1399a8b2853ce841f647a0a6cb5,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,3,3,214,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:213:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 318 in approximately 0.00 seconds (73000 lines/second)\nPhysical Source Lines of Code (SLOC) = 247\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 16.1943 [1+] 4.04858 [2+] 4.04858 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028745651245117,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/8b866d35595cf0b631cf7dc203bd4729de8b571a,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,6,11,213,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:222:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 335 in approximately 0.00 seconds (68175 lines/second)\nPhysical Source Lines of Code (SLOC) = 262\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.2672 [1+] 3.81679 [2+] 3.81679 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028980970382691,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/8b866d35595cf0b631cf7dc203bd4729de8b571a,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,6,11,209,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:222:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 335 in approximately 0.00 seconds (75191 lines/second)\nPhysical Source Lines of Code (SLOC) = 262\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 15.2672 [1+] 3.81679 [2+] 3.81679 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.030448198318482,https://github.com/mlpack/mlpack/commit/460398235df633a8c44f7ae56c57c921da068178,https://github.com/mlpack/mlpack/commit/ead8a568163d2f11a33a0d029881d7093eb730f1,fastlib/trunk/contrib/dongryel/thesis_research/core/table/table.h,9,7,203,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_table.h:211:  [2] (misc) fopen:\n  Check when opening files - can an attacker redirect it (via symlinks),\n  force the opening of special file type (e.g., device files), move things\n  around to create a race condition, control its ancestors, or change its\n  contents? (CWE-362).\n      FILE *foutput = fopen(file_name.c_str(), ""w+"");\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 316 in approximately 0.00 seconds (69516 lines/second)\nPhysical Source Lines of Code (SLOC) = 245\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   4 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 16.3265 [1+] 4.08163 [2+] 4.08163 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.028625965118408,https://github.com/mlpack/mlpack/commit/150433a029205b35259f96a84bb93a3fec812901,https://github.com/mlpack/mlpack/commit/f887b8238832d0ad2222f5686fd70ecd17337467,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,20,0,161,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 368 in approximately 0.00 seconds (81658 lines/second)\nPhysical Source Lines of Code (SLOC) = 245\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 4.08163 [1+] 4.08163 [2+] 4.08163 [3+] 4.08163 [4+] 4.08163 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flawfinder,diff,mlpack,0.030316829681397,https://github.com/mlpack/mlpack/commit/150433a029205b35259f96a84bb93a3fec812901,https://github.com/mlpack/mlpack/commit/f887b8238832d0ad2222f5686fd70ecd17337467,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,20,0,160,1,detected,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 368 in approximately 0.00 seconds (82224 lines/second)\nPhysical Source Lines of Code (SLOC) = 245\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 4.08163 [1+] 4.08163 [2+] 4.08163 [3+] 4.08163 [4+] 4.08163 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
